file_id,action,reason,duplicate_key,artist,album,title,size_bytes,source_path,keep_path,quarantine_path
2695,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | don't think just move,Acroma,Orbitals,Don't Think Just Move,7681716,/mnt/d/Music/_Sorted_By_Artist/Acroma/05 - Don't Think Just Move.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/05 - Don't Think Just Move (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Don't Think Just Move.mp3
3944,keep,largest file in duplicate metadata group,acroma | orbitals | don't think just move,Acroma,Orbitals,Don't Think Just Move,7681716,/mnt/d/Music/_Sorted_By_Artist/Acroma/05 - Don't Think Just Move (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/05 - Don't Think Just Move (2).mp3,
2696,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | motive,Acroma,Orbitals,Motive,7561344,/mnt/d/Music/_Sorted_By_Artist/Acroma/06 - Motive.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/06 - Motive (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Motive.mp3
3945,keep,largest file in duplicate metadata group,acroma | orbitals | motive,Acroma,Orbitals,Motive,7561344,/mnt/d/Music/_Sorted_By_Artist/Acroma/06 - Motive (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/06 - Motive (2).mp3,
2701,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | on that day,Acroma,Orbitals,On That Day,5657330,/mnt/d/Music/_Sorted_By_Artist/Acroma/11 - On That Day.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/11 - On That Day (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - On That Day.mp3
3950,keep,largest file in duplicate metadata group,acroma | orbitals | on that day,Acroma,Orbitals,On That Day,5657330,/mnt/d/Music/_Sorted_By_Artist/Acroma/11 - On That Day (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/11 - On That Day (2).mp3,
2700,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | orbitals,Acroma,Orbitals,Orbitals,7071077,/mnt/d/Music/_Sorted_By_Artist/Acroma/10 - Orbitals.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/10 - Orbitals (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Orbitals.mp3
3949,keep,largest file in duplicate metadata group,acroma | orbitals | orbitals,Acroma,Orbitals,Orbitals,7071077,/mnt/d/Music/_Sorted_By_Artist/Acroma/10 - Orbitals (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/10 - Orbitals (2).mp3,
2697,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | perfect,Acroma,Orbitals,Perfect,6763250,/mnt/d/Music/_Sorted_By_Artist/Acroma/07 - Perfect.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/07 - Perfect (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Perfect.mp3
3946,keep,largest file in duplicate metadata group,acroma | orbitals | perfect,Acroma,Orbitals,Perfect,6763250,/mnt/d/Music/_Sorted_By_Artist/Acroma/07 - Perfect (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/07 - Perfect (2).mp3,
2702,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | slow down,Acroma,Orbitals,Slow Down,4899988,/mnt/d/Music/_Sorted_By_Artist/Acroma/12 - Slow Down.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/12 - Slow Down (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - Slow Down.mp3
3951,keep,largest file in duplicate metadata group,acroma | orbitals | slow down,Acroma,Orbitals,Slow Down,4899988,/mnt/d/Music/_Sorted_By_Artist/Acroma/12 - Slow Down (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/12 - Slow Down (2).mp3,
2692,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | sun rises down,Acroma,Orbitals,Sun Rises Down,6112488,/mnt/d/Music/_Sorted_By_Artist/Acroma/02 - Sun Rises Down.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/02 - Sun Rises Down (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - Sun Rises Down.mp3
3941,keep,largest file in duplicate metadata group,acroma | orbitals | sun rises down,Acroma,Orbitals,Sun Rises Down,6112488,/mnt/d/Music/_Sorted_By_Artist/Acroma/02 - Sun Rises Down (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/02 - Sun Rises Down (2).mp3,
2693,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | sweat,Acroma,Orbitals,Sweat,7061673,/mnt/d/Music/_Sorted_By_Artist/Acroma/03 - Sweat.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/03 - Sweat (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Sweat.mp3
3942,keep,largest file in duplicate metadata group,acroma | orbitals | sweat,Acroma,Orbitals,Sweat,7061673,/mnt/d/Music/_Sorted_By_Artist/Acroma/03 - Sweat (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/03 - Sweat (2).mp3,
2703,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | take the pain,Acroma,Orbitals,Take The Pain,9946219,/mnt/d/Music/_Sorted_By_Artist/Acroma/13 - Take The Pain.mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/13 - Take The Pain (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 - Take The Pain.mp3
3952,keep,largest file in duplicate metadata group,acroma | orbitals | take the pain,Acroma,Orbitals,Take The Pain,9946219,/mnt/d/Music/_Sorted_By_Artist/Acroma/13 - Take The Pain (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/13 - Take The Pain (2).mp3,
2694,quarantine,"same metadata artist, album, and title as kept file",acroma | orbitals | wash away (some desert night,Acroma,Orbitals,Wash Away (Some Desert Night),6758862,/mnt/d/Music/_Sorted_By_Artist/Acroma/04 - Wash Away (Some Desert Night).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/04 - Wash Away (Some Desert Night) (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - Wash Away (Some Desert Night).mp3
3943,keep,largest file in duplicate metadata group,acroma | orbitals | wash away (some desert night,Acroma,Orbitals,Wash Away (Some Desert Night),6758862,/mnt/d/Music/_Sorted_By_Artist/Acroma/04 - Wash Away (Some Desert Night) (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Acroma/04 - Wash Away (Some Desert Night) (2).mp3,
2300,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | and death in my arms,All That Remains,This Darkened Heart,And Death In My Arms,4692338,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 And Death In My Arms.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 - And Death In My Arms (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 And Death In My Arms.m4a
2704,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | and death in my arms,All That Remains,This Darkened Heart,And Death In My Arms,6896788,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 - And Death In My Arms.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 - And Death In My Arms (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - And Death In My Arms.mp3
3997,keep,largest file in duplicate metadata group,all that remains | this darkened heart | and death in my arms,All That Remains,This Darkened Heart,And Death In My Arms,6896788,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 - And Death In My Arms (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/01 - And Death In My Arms (2).mp3,
2304,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | focus shall not fail,All That Remains,This Darkened Heart,Focus Shall Not Fail,6253468,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 Focus Shall Not Fail.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 - Focus Shall Not Fail (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 Focus Shall Not Fail.m4a
2708,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | focus shall not fail,All That Remains,This Darkened Heart,Focus Shall Not Fail,9134960,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 - Focus Shall Not Fail.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 - Focus Shall Not Fail (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Focus Shall Not Fail.mp3
4001,keep,largest file in duplicate metadata group,all that remains | this darkened heart | focus shall not fail,All That Remains,This Darkened Heart,Focus Shall Not Fail,9134960,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 - Focus Shall Not Fail (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/05 - Focus Shall Not Fail (2).mp3,
2307,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | for salvation,All That Remains,This Darkened Heart,For Salvation,3789119,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 For Salvation.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 - For Salvation (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 For Salvation.m4a
2711,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | for salvation,All That Remains,This Darkened Heart,For Salvation,5586486,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 - For Salvation.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 - For Salvation (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - For Salvation.mp3
4004,keep,largest file in duplicate metadata group,all that remains | this darkened heart | for salvation,All That Remains,This Darkened Heart,For Salvation,5586486,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 - For Salvation (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/08 - For Salvation (2).mp3,
2303,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | i die in degrees,All That Remains,This Darkened Heart,I Die In Degrees,3464128,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 I Die In Degrees.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 - I Die In Degrees (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 I Die In Degrees.m4a
2707,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | i die in degrees,All That Remains,This Darkened Heart,I Die In Degrees,5100609,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 - I Die In Degrees.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 - I Die In Degrees (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - I Die In Degrees.mp3
4000,keep,largest file in duplicate metadata group,all that remains | this darkened heart | i die in degrees,All That Remains,This Darkened Heart,I Die In Degrees,5100609,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 - I Die In Degrees (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/04 - I Die In Degrees (2).mp3,
2306,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | passion,All That Remains,This Darkened Heart,Passion,3646996,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 Passion.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 - Passion (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 Passion.m4a
2710,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | passion,All That Remains,This Darkened Heart,Passion,5390255,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 - Passion.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 - Passion (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Passion.mp3
4003,keep,largest file in duplicate metadata group,all that remains | this darkened heart | passion,All That Remains,This Darkened Heart,Passion,5390255,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 - Passion (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/07 - Passion (2).mp3,
2305,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | regret not,All That Remains,This Darkened Heart,Regret Not,4304105,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 Regret Not.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 - Regret Not (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 Regret Not.m4a
2709,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | regret not,All That Remains,This Darkened Heart,Regret Not,6437869,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 - Regret Not.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 - Regret Not (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Regret Not.mp3
4002,keep,largest file in duplicate metadata group,all that remains | this darkened heart | regret not,All That Remains,This Darkened Heart,Regret Not,6437869,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 - Regret Not (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/06 - Regret Not (2).mp3,
2308,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | tattered on my sleeve,All That Remains,This Darkened Heart,Tattered On My Sleeve,4314265,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 Tattered On My Sleeve.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 - Tattered On My Sleeve (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 Tattered On My Sleeve.m4a
2712,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | tattered on my sleeve,All That Remains,This Darkened Heart,Tattered On My Sleeve,6335051,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 - Tattered On My Sleeve.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 - Tattered On My Sleeve (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Tattered On My Sleeve.mp3
4005,keep,largest file in duplicate metadata group,all that remains | this darkened heart | tattered on my sleeve,All That Remains,This Darkened Heart,Tattered On My Sleeve,6335051,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 - Tattered On My Sleeve (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/09 - Tattered On My Sleeve (2).mp3,
2301,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | the deepest grey,All That Remains,This Darkened Heart,The Deepest Grey,3088812,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 The Deepest Grey.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 - The Deepest Grey (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 The Deepest Grey.m4a
2705,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | the deepest grey,All That Remains,This Darkened Heart,The Deepest Grey,4592161,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 - The Deepest Grey.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 - The Deepest Grey (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - The Deepest Grey.mp3
3998,keep,largest file in duplicate metadata group,all that remains | this darkened heart | the deepest grey,All That Remains,This Darkened Heart,The Deepest Grey,4592161,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 - The Deepest Grey (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/02 - The Deepest Grey (2).mp3,
2309,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | this darkened heart,All That Remains,This Darkened Heart,This Darkened Heart,3140395,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 This Darkened Heart.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 - This Darkened Heart (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 This Darkened Heart.m4a
2713,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | this darkened heart,All That Remains,This Darkened Heart,This Darkened Heart,4649840,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 - This Darkened Heart.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 - This Darkened Heart (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - This Darkened Heart.mp3
4006,keep,largest file in duplicate metadata group,all that remains | this darkened heart | this darkened heart,All That Remains,This Darkened Heart,This Darkened Heart,4649840,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 - This Darkened Heart (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/10 - This Darkened Heart (2).mp3,
2302,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | vicious betrayal,All That Remains,This Darkened Heart,Vicious Betrayal,4256044,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 Vicious Betrayal.m4a,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 - Vicious Betrayal (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 Vicious Betrayal.m4a
2706,quarantine,"same metadata artist, album, and title as kept file",all that remains | this darkened heart | vicious betrayal,All That Remains,This Darkened Heart,Vicious Betrayal,6272984,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 - Vicious Betrayal.mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 - Vicious Betrayal (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Vicious Betrayal.mp3
3999,keep,largest file in duplicate metadata group,all that remains | this darkened heart | vicious betrayal,All That Remains,This Darkened Heart,Vicious Betrayal,6272984,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 - Vicious Betrayal (2).mp3,/mnt/d/Music/_Sorted_By_Artist/All That Remains/03 - Vicious Betrayal (2).mp3,
2714,quarantine,"same metadata artist, album, and title as kept file",american head charge | the war of art | a violent reaction,American Head Charge,The War Of Art,A Violent Reaction,6058571,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/01 - A Violent Reaction.mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/01 - A Violent Reaction (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/01 - A Violent Reaction.mp3
4535,keep,largest file in duplicate metadata group,american head charge | the war of art | a violent reaction,American Head Charge,The War Of Art,A Violent Reaction,6058571,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/01 - A Violent Reaction (2).mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/01 - A Violent Reaction (2).mp3,
2728,quarantine,"same metadata artist, album, and title as kept file",american head charge | the war of art | all wrapped up,American Head Charge,The War Of Art,All Wrapped Up,4993402,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/15 - All Wrapped Up.mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/15 - All Wrapped Up (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/15 - All Wrapped Up.mp3
4549,keep,largest file in duplicate metadata group,american head charge | the war of art | all wrapped up,American Head Charge,The War Of Art,All Wrapped Up,4993402,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/15 - All Wrapped Up (2).mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/15 - All Wrapped Up (2).mp3,
2722,quarantine,"same metadata artist, album, and title as kept file",american head charge | the war of art | americunt evolving into useless psychic garbage,American Head Charge,The War Of Art,Americunt Evolving Into Useless Psychic Garbage,3686862,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/09 - Americunt Evolving Into Useless Psychic Garbage.mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/09 - Americunt Evolving Into Useless Psychic Garbage (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Americunt Evolving Into Useless Psychic Garbage.mp3
4543,keep,largest file in duplicate metadata group,american head charge | the war of art | americunt evolving into useless psychic garbage,American Head Charge,The War Of Art,Americunt Evolving Into Useless Psychic Garbage,3686862,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/09 - Americunt Evolving Into Useless Psychic Garbage (2).mp3,/mnt/d/Music/_Sorted_By_Artist/American Head Charge/09 - Americunt Evolving Into Useless Psychic Garbage (2).mp3,
2725,quarantine,"same metadata artist, album, and title as kept file","american head charge | the war of art | breath in, bleed out",American Head Charge,The War Of Art,"Breath In, Bleed Out",6429092,"/mnt/d/Music/_Sorted_By_Artist/American Head Charge/12 - Breath In, Bleed Out.mp3","/mnt/d/Music/_Sorted_By_Artist/American Head Charge/12 - Breath In, Bleed Out (2).mp3","/mnt/d/Music/_Duplicate_Quarantine/12 - Breath In, Bleed Out.mp3"
4546,keep,largest file in duplicate metadata group,"american head charge | the war of art | breath in, bleed out",American Head Charge,The War Of Art,"Breath In, Bleed Out",6429092,"/mnt/d/Music/_Sorted_By_Artist/American Head Charge/12 - Breath In, Bleed Out (2).mp3","/mnt/d/Music/_Sorted_By_Artist/American Head Charge/12 - Breath In, Bleed Out (2).mp3",
